bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,_id.oid,createDate.date,dateScanned.date,finishedDate.date,modifyDate.date,pointsAwardedDate.date,purchaseDate.date,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,rewardsReceiptItemList_pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025fcb40a7214d8e90002c3,1613102260742,1613102260742,,1613102260742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026ef4b0a7214d8e9000349,1613164363241,1613164363241,,1613164363241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,11.0,54943462e4b07e684157a532,60268cab0a7214d8e9000315,1613139115000,1613139115000,1613139118000.0,1613139123000,1613139117000.0,1613052715000.0,4011,ITEM NOT FOUND,1,1,False,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,11.0,54943462e4b07e684157a532,60268cab0a7214d8e9000315,1613139115000,1613139115000,1613139118000.0,1613139123000,1613139117000.0,1613052715000.0,028400642255,DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ,10.00,10.00,False,2,True,1.0,028400642255,True,10.00,1.0,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS SPICY SWEET CHILI SINGLE SERVE,5332f5fbe4b03c9a25efd0ba,,,,,,,,,,,800,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602686ff0a7214d8e9000301,1613137663139,1613137663139,,1613137663139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602623610a720f05a80002a2,1613112161802,1613112161802,,1613112161802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60267a190a7214d8e90002fa,1613134361801,1613134361801,,1613134361801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026fc2f0a720f05a8000311,1613167663589,1613167663589,,1613167663589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60267c710a720f05a80002c9,1613134961695,1613134961695,,1613134961695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025cf030a7214d8e90002b2,1613090563648,1613090563648,,1613090563648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026963b0a7214d8e900031a,1613141563419,1613141563419,,1613141563419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025fde20a720f05a8000294,1613102562814,1613102562814,,1613102562814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025dabc0a720f05a8000283,1613093564228,1613093564228,,1613093564228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60263d290a7214d8e90002e3,1613118761685,1613118761685,,1613118761685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602644300a720f05a80002af,1613120560812,1613120560812,,1613120560812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026f0780a720f05a800030c,1613164664263,1613164664263,,1613164664263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,35.0,1.0,FINISHED,1.0,60268c69efa6011bb151075f,60268caf0a720f05a80002e2,1613139119000,1613139119000,1613139120000.0,1613139125000,1613139120000.0,1613052719000.0,079400066619,SUAVE PROFESSIONALS MOISTURIZING SHAMPOO LIQUID PLASTIC BOTTLE RP 12.6 OZ - 0079400066612,1,1,False,1,True,1.0,079400066619,,,,,,5332f5f6e4b03c9a25efd0b4,SUAVE HAIR CARE,5332f5f6e4b03c9a25efd0b4,,080878042197,,,,,,,,10.0,800,True,,,,,
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,3.0,FINISHED,29.0,60268c7bb545931ac63683af,60268c7e0a7214d8e9000309,1613139070000,1613139070000,1613139071000.0,1613139076000,1613139071000.0,1613088000000.0,4011,ITEM NOT FOUND,29.00,29.00,False,1,True,3.0,4011,True,29.00,3.0,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602671e50a720f05a80002c4,1613132261231,1613132261231,,1613132261231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026329d0a720f05a80002a7,1613116061373,1613116061373,,1613116061373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60264b390a720f05a80002b0,1613122361176,1613122361176,,1613122361176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60265f250a720f05a80002ba,1613127461421,1613127461421,,1613127461421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",850.0,1.0,FINISHED,25.0,60268c78efa6011bb151077d,60268c790a7214d8e9000306,1613139065000,1613139065000,1613139065000.0,1613139071000,1613139065000.0,1613088000000.0,4011,ITEM NOT FOUND,25.00,25.00,False,1,True,1.0,4011,True,25.00,1.0,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60267d9d0a7214d8e90002fb,1613135261660,1613135261660,,1613135261660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6025f0fe0a720f05a800028f,1613099262814,1613099262814,,1613099262814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602667590a7214d8e90002f3,1613129561696,1613129561696,,1613129561696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026c3f00a7214d8e9000337,1613153264107,1613153264107,,1613153264107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026f2cd0a7214d8e900034b,1613165261827,1613165261827,,1613165261827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026dc8a0a7214d8e9000343,1613159562453,1613159562453,,1613159562453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026b71f0a720f05a80002f0,1613149983729,1613149983729,,1613149983729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6026ada90a720f05a80002ed,1613147561017,1613147561017,,1613147561017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603983e20a7217c72c000138,1614382050000,1614382050000,,1614382050000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603983e20a7217c72c000138,1614382050000,1614382050000,,1614382050000,,1597622400000.0,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,,1,,1.0,,,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,,,11.99,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60393fef0a7217c72c0000ec,1614364655132,1614364655132,,1614364655132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603908dd0a7217c72c0000d4,1614350557551,1614350557551,,1614350557551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60395d3c0a7217c72c0000f9,1614372156094,1614372156094,,1614372156094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603877bb0a720fde10000074,1614313403497,1614313403497,,1614313403497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603882140a7217c72c00009c,1614316052637,1614316052637,,1614316052637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603862720a720fde1000006b,1614307954613,1614307954613,,1614307954613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038e1020a720fde100000a4,1614340354138,1614340354138,,1614340354138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60395c0e0a720fde100000d7,1614371854171,1614371854171,,1614371854171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603989c30a720fde10000111,1614383555905,1614383555905,,1614383555905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603973f80a720fde100000e3,1614377976000,1614377976000,,1614378891000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603973f80a720fde100000e3,1614377976000,1614377976000,,1614378891000,,1597622400000.0,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,,1,,1.0,,,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,,,11.99,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60392f870a7217c72c0000e7,1614360455886,1614360455886,,1614360455886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603905540a720fde100000b3,1614349652018,1614349652018,,1614349652018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60394dff0a720fde100000d1,1614368255062,1614368255062,,1614368255062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60392d2d0a720fde100000c1,1614359853063,1614359853063,,1614359853063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60397f340a7217c72c000133,1614380852212,1614380852212,,1614380852212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,25.58,5fc961c3b8cfca11a077dd33,603978600a7217c72c00010b,1614379104000,1614379104000,,1614379117000,,1612828800000.0,B08BGBHHP6,spigen thin fit designed for iphone 12 mini case (2020) - black,12.59,12.59,,0,,1.0,,,,,,,,,,,,,,,12.59,spigen thin fit designed for iphone 12 mini case (2020) - black,,,,,,,,,12.59,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,25.58,5fc961c3b8cfca11a077dd33,603978600a7217c72c00010b,1614379104000,1614379104000,,1614379117000,,1612828800000.0,B08DQDHR2S,spigen tempered glass screen protector [glas.tr ez fit] designed foriphone 12 mini - sensor protection / 2 pack,12.99,12.99,,1,,1.0,,,,,,,,,,,,,,,12.99,spigen tempered glass screen protector [glas.tr ez fit] designed foriphone 12 mini - sensor protection / 2 pack,,,,,,,,,12.99,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038a5400a720fde10000088,1614325055831,1614325055831,,1614325055831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60391f210a7217c72c0000de,1614356257288,1614356257288,,1614356257288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60386aa50a7217c72c000091,1614310053755,1614310053755,,1614310053755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038e4840a720fde100000a6,1614341252026,1614341252026,,1614341252026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038dd7c0a7217c72c0000c0,1614339452311,1614339452311,,1614339452311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,3.99,5fc961c3b8cfca11a077dd33,603977e70a720fde100000e8,1614378983000,1614378983000,1614378985000.0,1614378992000,1614378985000.0,1614124800000.0,665290001184,"Berry Strawberry Conventional, 16 Ounce",3.99,3.99,,0,,1.0,,,,,,,,,,,,,,,3.99,"Berry Strawberry Conventional, 16 Ounce",,,,,,,,,3.99,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038f2950a7217c72c0000ca,1614344853064,1614344853064,,1614344853064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603900a60a720fde100000b1,1614348454716,1614348454716,,1614348454716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603946f60a720fde100000ce,1614366454585,1614366454585,,1614366454585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603943720a7217c72c0000ed,1614365554121,1614365554121,,1614365554121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60390eb50a720fde100000b7,1614352053453,1614352053453,,1614352053453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6039575d0a7217c72c0000f7,1614370653288,1614370653288,,1614370653288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6038cabd0a720fde1000009c,1614334653322,1614334653322,,1614334653322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a2a470a720fde10000197,1614424647000,1614424647000,,1614424648000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a2a470a720fde10000197,1614424647000,1614424647000,,1614424648000,,1597622400000.0,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,,1,,1.0,,,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,,,11.99,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a327b0a7217c72c0001d1,1614426747000,1614426747000,,1614426748000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a327b0a7217c72c0001d1,1614426747000,1614426747000,,1614426748000,,1597622400000.0,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,,1,,1.0,,,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,,,11.99,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a81090a720fde100001e0,1614446857226,1614446857226,,1614446857226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a54770a720fde100001bd,1614435447000,1614435447000,,1614435448000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a54770a720fde100001bd,1614435447000,1614435447000,,1614435448000,,1597622400000.0,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,,1,,1.0,,,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,,,11.99,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6039fa430a720fde10000174,1614412355895,1614412355895,,1614412355895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a466f0a720fde100001ae,1614431855009,1614431855009,,1614431855009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039f3340a720fde1000016f,1614410548000,1614410548000,,1614410548000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039f3340a720fde1000016f,1614410548000,1614410548000,,1614410548000,,1597622400000.0,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,,1,,1.0,,,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,,,11.99,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603996a70a7217c72c000145,1614386855194,1614386855194,,1614386855194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a097e0a720fde10000180,1614416254020,1614416254020,,1614416254020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039be770a720fde10000143,1614397047000,1614397047000,,1614397048000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039be770a720fde10000143,1614397047000,1614397047000,,1614397048000,,1597622400000.0,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,,1,,1.0,,,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,,,11.99,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a479d0a7217c72c0001e7,1614432157305,1614432157305,,1614432157305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039d4bc0a7217c72c000184,1614402748000,1614402748000,,1614402749000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,6039d4bc0a7217c72c000184,1614402748000,1614402748000,,1614402749000,,1597622400000.0,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,,1,,1.0,,,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,,,11.99,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a001e0a7217c72c0001a0,1614413854589,1614413854589,,1614413854589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a398a0a7217c72c0001da,1614428554453,1614428554453,,1614428554453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6039b8a20a7217c72c000164,1614395554868,1614395554868,,1614395554868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603997d20a720fde10000124,1614387154480,1614387154480,,1614387154480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a16620a7217c72c0001b8,1614419554507,1614419554507,,1614419554507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603a90430a7217c72c000226,1614450755382,1614450755382,,1614450755382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603995740a720fde10000120,1614386548000,1614386548000,,1614386549000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603995740a720fde10000120,1614386548000,1614386548000,,1614386549000,,1597622400000.0,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,,1,,1.0,,,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,,,11.99,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a698f0a720fde100001d1,1614440847000,1614440847000,,1614440848000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a698f0a720fde100001d1,1614440847000,1614440847000,,1614440848000,,1597622400000.0,B07BRRLSVC,thindust summer face mask - sun protection neck gaiter for outdooractivities,11.99,11.99,,1,,1.0,,,,,,,,,,,,,,,11.99,thindust summer face mask - sun protection neck gaiter for outdooractivities,,,,,,,,,11.99,
,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,603ac2a60a720fde10000217,1614463654763,1614463654763,,1614463654763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603a86df0a720fde100001e3,1614448351000,1614448351000,,1614448352000,,1597622400000.0,B076FJ92M4,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",22.97,22.97,,0,,1.0,,,,,,,,,,,,,,,22.97,"mueller austria hypergrind precision electric spice/coffee grinder millwith large grinding capacity and hd motor also for spices, herbs, nuts,grains, white",,,,,,,,,22.97,
